similarity,edge_cents,strategy,kalshi_id,kalshi_label,kalshi_yes,kalshi_no,poly_id,poly_label,poly_yes,poly_no,pred_label,pred_label_name,pred_prob_0,pred_prob_1,pred_prob_2
0.948,4.5,NO on Kalshi @ 32.0¢  +  YES on Polymarket @ 63.5¢,KXGOVFLNOMD-26-DJOL,Wil David Jolly be the Democratic nominee for Governor in Florida? — David Jolly,74.0,32.0,0x3319143adbbf4fc8349fa7fdc362dcd35f48800cc3dd231266f5c2e6023d6000,Will David Jolly be the Democratic nominee for Florida Governor?,63.5,36.5,2,true_match,0.007,0.0214,0.9716
0.9475,4.5,YES on Kalshi @ 3.0¢  +  NO on Polymarket @ 92.5¢,KXHOUSERACE-NY15-26-R,Will Republican win the House race for NY-15? — Republican party,3.0,,0xf5df443a3206eb38a12cb46747c9b69436ff7925dffcb5b8e006856aa8d43aa7,Will the Republican Party win the NY-15 House seat?,7.5,92.5,2,true_match,0.0221,0.0178,0.96
0.9474,4.5,YES on Kalshi @ 4.0¢  +  NO on Polymarket @ 91.5¢,KXHOUSERACE-VA11-26-R,Will Republican win the House race for VA-11? — Republican party,4.0,,0xad1a139653ceaa01d5edff5acc41a83aef30ba11e82b870b75ace9d4c73a25bd,Will the Republican Party win the VA-11 House seat?,8.5,91.5,2,true_match,0.0203,0.0171,0.9626
0.9467,4.5,YES on Kalshi @ 5.0¢  +  NO on Polymarket @ 90.5¢,KXHOUSERACE-GA02-26-R,Will Republican win the House race for GA-02? — Republican party,5.0,,0xc48c222542248f46b83c2ae823cbb165ac1d49f2e286baae8c9ff9198a34c71d,Will the Republican Party win the GA-02 House seat?,9.5,90.5,2,true_match,0.0117,0.0175,0.9707
0.9465,4.5,YES on Kalshi @ 2.0¢  +  NO on Polymarket @ 93.5¢,KXSENATEOKR-26-WWAS,Will Wayne Lonny Washington be the Republican nominee for the Senate in Oklahoma? — Wayne Lonny Washington,2.0,99.0,0x14ad22bdc8b4156e707ab552a0224e6558e36511eb214909868a7ac563769cb3,Will Wayne Lonny Washington be the Republican nominee for Senate in Oklahoma?,6.5,93.5,2,true_match,0.0126,0.0274,0.9601
0.9464,4.5,YES on Kalshi @ 4.0¢  +  NO on Polymarket @ 91.5¢,KXHOUSERACE-NY06-26-R,Will Republican win the House race for NY-06? — Republican party,4.0,,0x4db77640c4bd66fd8284adad91566892f6be0abe4d753a4797bab86176a4e862,Will the Republican Party win the NY-06 House seat?,8.5,91.5,2,true_match,0.0203,0.0171,0.9626
0.9464,4.5,YES on Kalshi @ 4.0¢  +  NO on Polymarket @ 91.5¢,KXHOUSERACE-IL11-26-R,Will Republican win the House race for IL-11? — Republican party,4.0,,0xa75419a2d3d62897b63ea249f090f8c798207a6163a799d0df7c9056290d77b0,Will the Republican Party win the IL-11 House seat?,8.5,91.5,2,true_match,0.0207,0.0183,0.961
0.9456,4.5,YES on Kalshi @ 3.0¢  +  NO on Polymarket @ 92.5¢,KXHOUSERACE-MD08-26-R,Will Republican win the House race for MD-08? — Republican party,3.0,,0x4a087d43f98a4c4e1e1fe0d8b08886f879988adc7fed960405358e73df31cf2c,Will the Republican Party win the MD-08 House seat?,7.5,92.5,2,true_match,0.0147,0.0127,0.9726
0.9452,4.5,YES on Kalshi @ 3.0¢  +  NO on Polymarket @ 92.5¢,KXHOUSERACE-PA02-26-R,Will Republican win the House race for PA-02? — Republican party,3.0,,0x90745b0d403b153b5e099d90189c5d95417be22f36c15155eb742bc4021fa9be,Will the Republican Party win the PA-02 House seat?,7.5,92.5,2,true_match,0.0221,0.0178,0.96
0.9452,4.5,YES on Kalshi @ 4.0¢  +  NO on Polymarket @ 91.5¢,KXHOUSERACE-TX07-26-R,Will Republican win the House race for TX-07? — Republican party,4.0,,0xbc008bc6ee92bcc6b45439bd7222532b500188b0da29c8e39a24ff257440e855,Will the Republican Party win the TX-07 House seat?,8.5,91.5,2,true_match,0.0135,0.0121,0.9744
0.9452,4.5,YES on Kalshi @ 3.0¢  +  NO on Polymarket @ 92.5¢,KXHOUSERACE-PA03-26-R,Will Republican win the House race for PA-03? — Republican party,3.0,,0xb33734a23cfe2a26969be53612c06fb92e4d1f68abd57a12f2cfddcad92e2241,Will the Republican Party win the PA-03 House seat?,7.5,92.5,2,true_match,0.0221,0.0178,0.96
0.9449,4.5,YES on Kalshi @ 4.0¢  +  NO on Polymarket @ 91.5¢,KXHOUSERACE-KY03-26-R,Will Republican win the House race for KY-03? — Republican party,4.0,,0xbea470992cfdea3ca5c7ee54d1155c6577f09b4431c27102102bef291d7ed1f1,Will the Republican Party win the KY-03 House seat?,8.5,91.5,2,true_match,0.0135,0.0121,0.9744
0.9449,4.5,YES on Kalshi @ 12.0¢  +  NO on Polymarket @ 83.5¢,KXHOUSEVA10-26-R,Will a Republican win the House race for VA-10? — Republican party,12.0,95.0,0x65e3190ac200805717f3cb01baeef9846889fc4e59f929a103568c8ebdbe4fde,Will the Republican Party win the VA-10 House seat?,16.5,83.5,2,true_match,0.0044,0.0154,0.9802
0.9444,4.5,YES on Kalshi @ 3.0¢  +  NO on Polymarket @ 92.5¢,KXHOUSERACE-MI06-26-R,Will Republican win the House race for MI-06? — Republican party,3.0,,0x11063a961fa71854747e5f85eda872ac2dd06f4688a291dedf592454d557406c,Will the Republican Party win the MI-06 House seat?,7.5,92.5,2,true_match,0.0147,0.0127,0.9726
0.9442,4.5,NO on Kalshi @ 11.0¢  +  YES on Polymarket @ 84.5¢,KXHOUSERACE-SC05-26-R,Will Republican win the House race for SC-05? — Republican party,95.0,11.0,0x87050b5ec88e8a44c2e11f3424769f8b8324368dc05f11f88fb1eb83d53e29e5,Will the Republican Party win the SC-05 House seat?,84.5,15.5,2,true_match,0.026,0.0993,0.8746
0.9439,4.5,YES on Kalshi @ 3.0¢  +  NO on Polymarket @ 92.5¢,KXHOUSERACE-MI11-26-R,Will Republican win the House race for MI-11? — Republican party,3.0,,0x39fd1c70b7d65566ea72d6d8f24c81d954463b86915699434481752fa04dddaf,Will the Republican Party win the MI-11 House seat?,7.5,92.5,2,true_match,0.0221,0.0178,0.96
0.9438,4.5,NO on Kalshi @ 6.0¢  +  YES on Polymarket @ 89.5¢,KXHOUSERACE-AR03-26-R,Will Republican win the House race for AR-03? — Republican party,97.0,6.0,0x6683181d402b036867e7ccd41071190ef68a5966250257fbc45b702b9f33fe2f,Will the Republican Party win the AR-03 House seat?,89.5,10.5,2,true_match,0.0314,0.0684,0.9002
0.9438,4.5,YES on Kalshi @ 6.0¢  +  NO on Polymarket @ 89.5¢,HOUSENY18-26-R,Will a Republican win the House race for NY-18? — Republican party,6.0,,0x3f0a0a5731160db5a73bd709c961975a28c40e7f50e559abc3facf985a266024,Will the Republican Party win the NY-18 House seat?,10.5,89.5,2,true_match,0.032,0.0397,0.9283
0.9423,4.5,NO on Kalshi @ 10.0¢  +  YES on Polymarket @ 85.5¢,KXHOUSERACE-SC02-26-R,Will Republican win the House race for SC-02? — Republican party,94.0,10.0,0x8ea79bda4a39a98def7c5c2c283bff56dacd7fab2b6ba6793b682b4699160ce7,Will the Republican Party win the SC-02 House seat?,85.5,14.499999999999998,2,true_match,0.026,0.0993,0.8746
0.9422,4.5,NO on Kalshi @ 6.0¢  +  YES on Polymarket @ 89.5¢,KXHOUSERACE-LA01-26-R,Will Republican win the House race for LA-01? — Republican party,96.0,6.0,0xdea233cc74c8a57a36f0318d7215a3da8afb35fa8175ec101e28d43f918ef679,Will the Republican Party win the LA-01 House seat?,89.5,10.5,2,true_match,0.0271,0.085,0.888
0.9418,4.5,NO on Kalshi @ 41.0¢  +  YES on Polymarket @ 54.5¢,KXHOUSERACE-NY02-26-R,Will Republican win the House race for NY-02? — Republican party,66.0,41.0,0x5d52fd8e215a7ac609d4af5da9dcf752e9e6b4fc2b47482c246d51c8aa8e9280,Will the Republican Party win the NY-02 House seat?,54.50000000000001,45.5,2,true_match,0.0079,0.0115,0.9806
0.9407,4.5,YES on Kalshi @ 3.0¢  +  NO on Polymarket @ 92.5¢,KXHOUSERACE-MI12-26-R,Will Republican win the House race for MI-12? — Republican party,3.0,,0xb1a6ccb6f4c91351bc9e77fb6bd6f6f88c96c738fb2337fb9475b60b68dd17bf,Will the Republican Party win the MI-12 House seat?,7.5,92.5,2,true_match,0.0147,0.0127,0.9726
0.9402,4.5,YES on Kalshi @ 3.0¢  +  NO on Polymarket @ 92.5¢,KXHOUSERACE-WA10-26-R,Will Republican win the House race for WA-10? — Republican party,3.0,,0x18e8dfbeb5b211efe8b6e42fcfd1805358304370635554e88f81a474c6054301,Will the Republican Party win the WA-10 House seat?,7.5,92.5,2,true_match,0.0221,0.0178,0.96
0.9391,4.5,NO on Kalshi @ 49.0¢  +  YES on Polymarket @ 46.5¢,KXHOUSERACE-MN01-26-R,Will Republican win the House race for MN-01? — Republican party,53.0,49.0,0x4f63b7dddfb9bec2d5185e732dd3eb8463d825bdf5efadf87eec600e96e08ab5,Will the Republican Party win the MN-01 House seat?,46.5,53.5,2,true_match,0.0038,0.0069,0.9893
0.9378,4.5,YES on Kalshi @ 8.0¢  +  NO on Polymarket @ 87.5¢,KXHOUSERACE-FL21-26-D,Will Democratic win the House race for FL-21? — Democratic party,8.0,99.0,0x20c6b036e37156f6ce4a7208972802fafc2d77bc6a68703e93617da305f52d53,Will the Democratic Party win the FL-21 House seat?,12.5,87.5,2,true_match,0.0062,0.0136,0.9802
0.9377,4.5,YES on Kalshi @ 4.0¢  +  NO on Polymarket @ 91.5¢,KXHOUSERACE-WI04-26-R,Will Republican win the House race for WI-04? — Republican party,4.0,98.0,0xdc1c8fb5fcd98f1b11f1483b578f6e97efc3eb4ad7b0dd452b853d1a1841d0ca,Will the Republican Party win the WI-04 House seat?,8.5,91.5,2,true_match,0.011,0.0105,0.9785
0.9377,4.5,YES on Kalshi @ 4.0¢  +  NO on Polymarket @ 91.5¢,KXHOUSERACE-MO06-26-D,Will Democratic win the House race for MO-06? — Democratic party,4.0,,0x0f0cb205ef2ce23411b5102e6823f983c93cdfc39ea356566964f45699082edd,Will the Democratic Party win the MO-06 House seat?,8.5,91.5,2,true_match,0.0135,0.0121,0.9744
0.9363,4.5,YES on Kalshi @ 12.0¢  +  NO on Polymarket @ 83.5¢,KXHOUSERACE-FL15-26-D,Will Democratic win the House race for FL-15? — Democratic party,12.0,95.0,0x5b7ff1a78f92f7476a6d929214f37d5162e4f7e48dc7ff7a70b213e5c44eee65,Will the Democratic Party win the FL-15 House seat?,16.5,83.5,2,true_match,0.0032,0.0085,0.9883
0.9358,4.5,YES on Kalshi @ 4.0¢  +  NO on Polymarket @ 91.5¢,KXHOUSERACE-MN03-26-R,Will Republican win the House race for MN-03? — Republican party,4.0,,0xedddbded9fd0913e46ab92424a38ef81f60999ec59fbd9df4bb19dfcf6d09c72,Will the Republican Party win the MN-03 House seat?,8.5,91.5,2,true_match,0.0135,0.0121,0.9744
0.9355,4.5,NO on Kalshi @ 4.0¢  +  YES on Polymarket @ 91.5¢,KXHOUSERACE-VA11-26-D,Will Democratic win the House race for VA-11? — Democratic party,99.0,4.0,0x987353ac24f5e3164099f2d24d52a8ceae44a7c308986f9d67d69c80f7657b31,Will the Democratic Party win the VA-11 House seat?,91.5,8.5,2,true_match,0.0183,0.0433,0.9385
0.9346,4.5,YES on Kalshi @ 6.0¢  +  NO on Polymarket @ 89.5¢,KXHOUSERACE-TN07-26-D,Will Democratic win the House race for TN-07? — Democratic party,6.0,,0x21052d6a08cbba9425d403eaa8b567abbd5a9f94020566024f36b1541b287199,Will the Democratic Party win the TN-07 House seat?,10.5,89.5,2,true_match,0.0117,0.0169,0.9715
0.9345,4.5,YES on Kalshi @ 9.0¢  +  NO on Polymarket @ 86.5¢,KXHOUSERACE-GA11-26-D,Will Democratic win the House race for GA-11? — Democratic party,9.0,98.0,0xc04a813ce0d0160a94dafaab3f3f018d99e7d6e4f36806bc3b548b2de3f8e280,Will the Democratic Party win the GA-11 House seat?,13.5,86.5,2,true_match,0.0046,0.0084,0.987
0.9333,4.5,YES on Kalshi @ 5.0¢  +  NO on Polymarket @ 90.5¢,KXHOUSERACE-HI02-26-R,Will Republican win the House race for HI-02? — Republican party,5.0,,0xf2d25c00b63871a5202141fe6f4b1c9bfd82d2bd254dc7e59ea55bd542aa7b62,Will the Republican Party win the HI-02 House seat?,9.5,90.5,2,true_match,0.0173,0.0234,0.9593
0.9333,4.5,YES on Kalshi @ 5.0¢  +  NO on Polymarket @ 90.5¢,KXHOUSERACE-TN02-26-D,Will Democratic win the House race for TN-02? — Democratic party,5.0,,0x788597d4ad1a52349235384ce5b1306a8332004c359b14fa08e85684303d1747,Will the Democratic Party win the TN-02 House seat?,9.5,90.5,2,true_match,0.0115,0.0166,0.9719
0.9332,4.5,YES on Kalshi @ 4.0¢  +  NO on Polymarket @ 91.5¢,KXHOUSERACE-OH03-26-R,Will Republican win the House race for OH-03? — Republican party,4.0,,0x7d65c6dd0b11d898bf39f861563bf8e8eea0feefb152afd7755d07a38d617d93,Will the Republican Party win the OH-03 House seat?,8.5,91.5,2,true_match,0.0199,0.0162,0.9639
0.9326,4.5,YES on Kalshi @ 5.0¢  +  NO on Polymarket @ 90.5¢,KXHOUSERACE-KY04-26-D,Will Democratic win the House race for KY-04? — Democratic party,5.0,99.0,0xee7822fd9a558dbba01cd2a98760a5a8b649483d40f5f92d78a64fd1c21a2aff,Will the Democratic Party win the KY-04 House seat?,9.5,90.5,2,true_match,0.0064,0.0111,0.9825
0.9322,4.5,YES on Kalshi @ 7.0¢  +  NO on Polymarket @ 88.5¢,KXHOUSERACE-FL03-26-D,Will Democratic win the House race for FL-03? — Democratic party,7.0,,0x924ff8b09d573649b5315c6e48ae1457c1a9f9ba1a43032346bac1dc55b3dfcc,Will the Democratic Party win the FL-03 House seat?,11.5,88.5,2,true_match,0.0111,0.0183,0.9706
0.9317,4.5,YES on Kalshi @ 4.0¢  +  NO on Polymarket @ 91.5¢,KXHOUSERACE-GA03-26-D,Will Democratic win the House race for GA-03? — Democratic party,4.0,,0x4a814a6fef732d5630dc516ab839ccb94a332f1e1bb90230fae0583a1d8a5812,Will the Democratic Party win the GA-03 House seat?,8.5,91.5,2,true_match,0.0132,0.0109,0.9758
0.9303,4.5,YES on Kalshi @ 7.0¢  +  NO on Polymarket @ 88.5¢,KXHOUSERACE-WI05-26-D,Will Democratic win the House race for WI-05? — Democratic party,7.0,97.0,0x44cd40c8dba4fefaa8f689b35107712657cdbca8824868db5acd761531679604,Will the Democratic Party win the WI-05 House seat?,11.5,88.5,2,true_match,0.006,0.0125,0.9815
0.9302,4.5,NO on Kalshi @ 10.0¢  +  YES on Polymarket @ 85.5¢,KXHOUSERACE-CA06-26-D,Will Democratic win the House race for CA-06? — Democratic party,97.0,10.0,0x903cbd11469e0948360f745ccbbaa9325bad2927c40f65a0f1796dd9fc54aec2,Will the Democratic Party win the CA-06 House seat?,85.5,14.499999999999998,2,true_match,0.0187,0.0637,0.9177
0.93,4.5,NO on Kalshi @ 8.0¢  +  YES on Polymarket @ 87.5¢,KXHOUSERACE-OR06-26-D,Will Democratic win the House race for OR-06? — Democratic party,99.0,8.0,0x1b76a55ba38213044a1bf6443b22f676a645a63ff1cdb3b5ac17865fb8bc3d86,Will the Democratic Party win the OR-06 House seat?,87.5,12.5,2,true_match,0.0218,0.0456,0.9327
0.9293,4.5,YES on Kalshi @ 8.0¢  +  NO on Polymarket @ 87.5¢,KXHOUSERACE-GA01-26-D,Will Democratic win the House race for GA-01? — Democratic party,8.0,99.0,0xad9b8845d868d8975991e000f3fae4baaa2f21322f5eb2173d63763f49090bdc,Will the Democratic Party win the GA-01 House seat?,12.5,87.5,2,true_match,0.0062,0.0126,0.9812
0.9292,4.5,YES on Kalshi @ 7.0¢  +  NO on Polymarket @ 88.5¢,KXHOUSERACE-OK01-26-D,Will Democratic win the House race for OK-01? — Democratic party,7.0,95.0,0x9e0ac81d2dd87b38dbd5ea087850ee35f597326d3f800ec9190ea79a499c7f7e,Will the Democratic Party win the OK-01 House seat?,11.5,88.5,2,true_match,0.0058,0.0125,0.9817
0.9286,4.5,YES on Kalshi @ 30.0¢  +  NO on Polymarket @ 65.5¢,HOUSEAKAL-26-D,Will Democratic win the House race for AK-AL? — Democratic party,30.0,75.0,0x669ba3821baa39faef138f51fb0bc00dce395302cb56a432917b4d0bb459fc60,Will the Democratic Party win the AK-AL House seat?,34.5,65.5,2,true_match,0.0147,0.0051,0.9802
0.9286,4.5,YES on Kalshi @ 7.0¢  +  NO on Polymarket @ 88.5¢,KXHOUSERACE-WI07-26-D,Will Democratic win the House race for WI-07? — Democratic party,7.0,99.0,0x13b9606ad402c20bab0badf41eba042a2784bfdfbf5bfa95572f80da13b499dc,Will the Democratic Party win the WI-07 House seat?,11.5,88.5,2,true_match,0.0064,0.0126,0.9811
0.9262,4.5,YES on Kalshi @ 9.0¢  +  NO on Polymarket @ 86.5¢,KXHOUSERACE-AR02-26-D,Will Democratic win the House race for AR-02? — Democratic party,9.0,97.0,0x07ed21c53502e59a3ec5455dc88878244e90a7c34e27e2a0ee3573a302452c79,Will the Democratic Party win the AR-02 House seat?,13.5,86.5,2,true_match,0.0044,0.0074,0.9882
0.9259,4.5,YES on Kalshi @ 3.0¢  +  NO on Polymarket @ 92.5¢,KXHOUSERACE-OK02-26-D,Will Democratic win the House race for OK-02? — Democratic party,3.0,,0x64ebf98b2e15ceb2d4c127b8eec907fc67cbaf07262a933cf7c1ccfecb84f0df,Will the Democratic Party win the OK-02 House seat?,7.5,92.5,2,true_match,0.0145,0.0108,0.9747
0.9258,4.5,NO on Kalshi @ 19.0¢  +  YES on Polymarket @ 76.5¢,HOUSENY22-26-D,Will a Democrat win the House race for NY-22? — Democratic party,88.0,19.0,0x3090d4a56f2e55dd138fc85b8947c3d76f0a0328a1dbfef329895c2c10edaf88,Will the Democratic Party win the NY-22 House seat?,76.5,23.5,2,true_match,0.0115,0.0659,0.9226
0.9244,4.5,YES on Kalshi @ 4.0¢  +  NO on Polymarket @ 91.5¢,KXHOUSERACE-IN06-26-D,Will Democratic win the House race for IN-06? — Democratic party,4.0,,0x41df1c6af3f0d2af0a9da8333a58ebb4054011e185b6a152630ff89a03f4d97f,Will the Democratic Party win the IN-06 House seat?,8.5,91.5,2,true_match,0.0133,0.0103,0.9764
0.9171,4.5,YES on Kalshi @ 9.0¢  +  NO on Polymarket @ 86.5¢,KXUECL-26-M05,Will Mainz win the UEFA Conference League? — Mainz,9.0,95.0,0x511edaefb1ab75dfb6a6a966f4b7bf6801f71f4f679721c932b88847d9726535,Will Mainz win the 2025-26 UEFA Europa Conference League?,13.5,86.5,2,true_match,0.0212,0.1115,0.8673
0.9131,4.5,YES on Kalshi @ 6.0¢  +  NO on Polymarket @ 89.5¢,KXUECL-26-AEK,Will AEK Athens win the UEFA Conference League? — AEK Athens,6.0,98.0,0x958de7429c0ee4c963f9021b86bfd90ccdc9b63af0eb05beb6316b847ece80f1,Will AEK Athens win the 2025-26 UEFA Europa Conference League?,10.5,89.5,2,true_match,0.0228,0.0869,0.8904
0.9045,4.5,NO on Kalshi @ 13.0¢  +  YES on Polymarket @ 82.5¢,SENATESC-26-R,Will Republicans win the Senate race in South Carolina? — Republican party,88.0,13.0,0x1c017cbb38a9d0ab233ebb265b25c78290317e6a2470657ca18a73a112397b55,Will the Republicans win the South Carolina Senate race in 2026?,82.5,17.5,2,true_match,0.0355,0.2969,0.6676
0.9003,4.5,YES on Kalshi @ 5.0¢  +  NO on Polymarket @ 90.5¢,KXSEXYMAN-26-TRA,Who will be People's Sexiest Man Alive in 2026? — Travis Kelce,5.0,99.0,0xb3c6d6bebd3c37d19b66a2c26fe2110506313ec7b095e0740a68031d0c09732a,Will Travis Kelce be named People's Sexiest Man Alive in 2026?,9.5,90.5,2,true_match,0.0297,0.0667,0.9036
0.8992,4.5,NO on Kalshi @ 90.0¢  +  YES on Polymarket @ 5.5¢,KXRUNBYMIDTERM-26NOV03-MGAE,Will Matt Gaetz announce a run for an elected public office in 2026? — Matt Gaetz,12.0,90.0,0xa0d6895aec156f0a19975a0c5c044247d3310e3824e23932b01c5b8100730b77,Will Matt Gaetz announce a presidential run before 2027?,5.5,94.5,2,true_match,0.3459,0.207,0.4472
0.8979,4.5,NO on Kalshi @ 18.0¢  +  YES on Polymarket @ 77.5¢,KXTAYLORSWIFTWEDDINGATTEND-28DEC31-SEL,Will Selena Gomez attend Taylor Swift and Travis Kelce's Wedding? — Selena Gomez,84.0,18.0,0xcb7d75e697bfc9e6a30d07ae0a5054922a8f82b444d62a95e9fa4b2d1d9c0867,Will Selena Gomez attend Taylor Swift's wedding?,77.5,22.5,2,true_match,0.0288,0.2009,0.7703
0.8837,4.5,NO on Kalshi @ 38.0¢  +  YES on Polymarket @ 57.5¢,SENATEOH-28-R,Will Republicans win the Senate race in Ohio? — Republican party,65.0,38.0,0x771873c365f87bffd990644e4b688aebc1be7f18396d2eab64b996ff66e88669,Will the Republicans win the Ohio Senate race in 2026?,57.49999999999999,42.5,2,true_match,0.0297,0.1277,0.8426
0.8837,4.5,YES on Kalshi @ 53.0¢  +  NO on Polymarket @ 42.5¢,SENATEOHS-26-R,Will Republicans win the Senate race in Ohio? — Republican party,53.0,48.0,0x771873c365f87bffd990644e4b688aebc1be7f18396d2eab64b996ff66e88669,Will the Republicans win the Ohio Senate race in 2026?,57.49999999999999,42.5,2,true_match,0.0291,0.1514,0.8195
0.873,4.5,NO on Kalshi @ 65.0¢  +  YES on Polymarket @ 30.5¢,KXNBAREB-26MAR09NYKLAC-LACBLOPEZ11-5,Brook Lopez: 5+ rebounds — Brook Lopez: 5+,53.0,65.0,0x022643631792a8c4300bc84bc389d239e44bc132d0fc493673028746b851275c,Brook Lopez: Rebounds O/U 4.5,30.5,69.5,2,true_match,0.0768,0.1297,0.7935
0.8727,4.5,NO on Kalshi @ 18.0¢  +  YES on Polymarket @ 77.5¢,HOUSENV4-26-D,Will a Democrat win the House race for NV-4? — Democratic party,89.0,18.0,0x894c851e55417b7388fcce9f561989f589c2bb755fc5871e187defaf44474314,Will the Democratic Party win the NV-04 House seat?,77.5,22.5,2,true_match,0.2078,0.0356,0.7566
0.8711,4.5,YES on Kalshi @ 10.0¢  +  NO on Polymarket @ 85.5¢,KXUSACOMPANYSTAKE-27JAN01-QBTS,Will any part of the United States federal government take a stake of above 0% in D-Wave? — D-Wave Quantum,10.0,93.0,0xb8aa75c192ef213dd9c9c3762feacfd84d6f331f0b8893c45c8fb5ec6f1ebf59,Will the US federal government take a stake in D-Wave Quantum Inc.?,14.499999999999998,85.5,2,true_match,0.2157,0.0979,0.6864
0.8709,4.5,YES on Kalshi @ 2.0¢  +  NO on Polymarket @ 93.5¢,KXMLBALMVP-26-MTRO,Will Mike Trout win AL MVP? — Mike Trout,2.0,99.0,0x4dcca2fd8ff5ef94e2d994de35c8172e9a13bd274807f95eecb5b48281d7316a,Will Mike Trout win the 2026 American League MVP Award?,6.5,93.5,2,true_match,0.3493,0.0489,0.6018
0.869,4.5,YES on Kalshi @ 16.0¢  +  NO on Polymarket @ 79.5¢,KXWBCMVP-26-AJUD,Will Aaron Judge win World Baseball Classic MVP — Aaron Judge,16.0,85.0,0x99fb55c3a851f5df32091d52a3e28d93312fcb96808da663928711ae7f938199,Will Aaron Judge win MVP at the 2026 World Baseball Classic?,20.5,79.5,2,true_match,0.0079,0.0207,0.9714
0.8673,4.5,NO on Kalshi @ 10.0¢  +  YES on Polymarket @ 85.5¢,KXBACHELORETTE-27JAN01-DOU,Will Doug win The Bachelorette Season 22? — Doug,92.0,10.0,0x3848fcbe7e8c243a97a8007b9deac0918189a0d95f61b03d35974730fb619106,Will Doug Mason win The Bachelorette Season 22?,85.5,14.499999999999998,2,true_match,0.1027,0.0977,0.7996
0.8388,4.5,YES on Kalshi @ 51.0¢  +  NO on Polymarket @ 44.5¢,KXOAIANTH-40-ANTH,Will Open AI or Anthropic IPO first? — Anthropic,51.0,53.0,0xc289a877bc155123069739b21d690b3e8dc220b98f6ae3924468bbcbdfaf98dc,Will Anthropic or OpenAI IPO first?,55.50000000000001,44.5,2,true_match,0.1371,0.0846,0.7783
0.8323,4.5,YES on Kalshi @ 37.0¢  +  NO on Polymarket @ 58.5¢,KXNCAAMBA10-26-SLU,Will Saint Louis be the Atlantic 10 tournament champions? — Saint Louis,37.0,64.0,0x1ff689a0aeee211b14455b5e29400169ef0261de62087d92498ce5a4133f0ae4,Will Saint Louis win the 2026 A-10 conference championship?,41.5,58.5,2,true_match,0.2031,0.0548,0.7422
0.826,4.5,YES on Kalshi @ 25.0¢  +  NO on Polymarket @ 70.5¢,KXWCROUND-26RO16-SWE,Will Sweden qualify for FIFA World Cup Round of 16? — Sweden,25.0,95.0,0x61eb9153c67924f13fd102a324be284f335672ea1fdb07d48af27a8cd03536be,Will Sweden qualify for the 2026 FIFA World Cup?,29.5,70.5,2,true_match,0.0359,0.4382,0.5259
0.8213,4.5,YES on Kalshi @ 46.0¢  +  NO on Polymarket @ 49.5¢,KXMLBALCENT-26-DET,Will Detroit be the 2026 AL Central Division Winner — Detroit,46.0,55.0,0x8a70849a86d69780157fe9b230384350dab742233e90f9a979042695b7936b45,Will Detroit Tigers win the 2026 AL Central title?,50.5,49.5,2,true_match,0.4317,0.0387,0.5296
