similarity,edge_cents,strategy,kalshi_id,kalshi_label,kalshi_yes,kalshi_no,poly_id,poly_label,poly_yes,poly_no
0.8982,16.00,NO on Kalshi @ 33.0¢  +  YES on Polymarket @ 51.0¢,HOUSEWI3-26-D,Will a Democrat win the House race for WI-3? — Democratic party,72.0,33.0,0x5b1d46c7f29397ca3a713ccdae49131bafdd0ff7f217895c3e7042a72d27ce1a,Will the Democratic Party win the WI-03 House seat?,51.0,49.0
0.8897,16.00,NO on Kalshi @ 60.0¢  +  YES on Polymarket @ 24.0¢,KXNBAAST-26MAR09NYKLAC-NYKJBRUNSON11-8,Jalen Brunson: 8+ assists — Jalen Brunson: 8+,51.0,60.0,0xd500a83999bb356e7d1611c646d8bbdb6c47351da39187a4266841c5dafbc623,Jalen Brunson: Assists O/U 7.5,24.0,76.0
0.8775,16.00,NO on Kalshi @ 53.0¢  +  YES on Polymarket @ 31.0¢,KXNBAPTS-26MAR09NYKLAC-NYKJBRUNSON11-25,Jalen Brunson: 25+ points — Jalen Brunson: 25+,53.0,53.0,0x097a59373c4ac7a257c42bff8d6fe6c2f2bba3e60444ab8aa219e9dcc6d0eb85,Jalen Brunson: Points O/U 24.5,31.0,69.0
0.8710,16.00,YES on Kalshi @ 41.0¢  +  NO on Polymarket @ 43.0¢,KXCS2MAP-26MAR09FAZEAST-2-FAZE,Will FaZe win map 2 in the FaZe vs. Astralis match? — FaZe,41.0,62.0,0x8206244be303124fea869721f92305f425c173210f70668aa649efabda22013f,Counter-Strike: Astralis vs FaZe - Map 2 Winner,56.99999999999999,43.0
0.8708,16.00,NO on Kalshi @ 42.0¢  +  YES on Polymarket @ 42.0¢,KXNCAAMBSOCON-26-ETSU,Will East Tennessee St. be the Southern Conference tournament champions? — East Tennessee St.,61.0,42.0,0x088ea0da91b0597034069087bb2a6734828525cbca0d13bb03c37b4b789392c8,Will East Tennessee State win the 2026 SoCon conference championship?,42.0,57.99999999999999
0.8658,16.00,NO on Kalshi @ 50.0¢  +  YES on Polymarket @ 34.0¢,KXNBAPTS-26MAR09NYKLAC-LACBMATHURIN9-15,Bennedict Mathurin: 15+ points — Bennedict Mathurin: 15+,58.0,50.0,0x3da35e1ad2beba7a2f5971d9c6d2284dd80727a07f70ebbcd0bb16888f4b95ee,Bennedict Mathurin: Points O/U 14.5,34.0,66.0
0.8539,16.00,YES on Kalshi @ 33.0¢  +  NO on Polymarket @ 51.0¢,KXSERIEAGAME-26MAR15PISCAG-TIE,Pisa vs Cagliari Winner? — Tie,33.0,69.0,0x1faf90af88cdf79fa1fe639723b5eccad3f64a180ab2c50a8ece92ac4f3a079b,Pisa SC vs. Cagliari Calcio: Both Teams to Score,49.0,51.0
0.8470,16.00,NO on Kalshi @ 56.0¢  +  YES on Polymarket @ 28.0¢,KX1ALBUM-26DEC-SZA,Will SZA have a #1 album this year? — SZA,49.0,56.0,0xadbe6199f41cbf1881e3cd21d517067f9d1ed12e6e62b003184b7ef3c5d3e7ff,Will SZA have a #1 song on the Billboard Hot 100 in 2026?,28.000000000000004,72.0
0.8441,16.00,NO on Kalshi @ 17.0¢  +  YES on Polymarket @ 67.0¢,HOUSEMN2-26-D,Will a Democrat win the House race for MN-2? — Democratic (DFL) party,89.0,17.0,0x7319fceb8b5a315eae707028bd654463e48acec082565ef1abd3cc18b424ff6f,Will the Democratic Party win the MN-02 House seat?,67.0,33.0
0.8419,16.00,NO on Kalshi @ 82.0¢  +  YES on Polymarket @ 2.0¢,KXIHEART-26-PAOTY-SAB,Will Sabrina Carpenter win Pop Artist of the Year at the 2026 iHeartRadio Music Awards? — Sabrina Carpenter,30.0,82.0,0xb03c796aa51f9123a654408a0af736ad53b103f7233b7c1f8b3261bb671205c4,Will Sabrina Carpenter be the Billboard #1 top artist in 2026?,2.0,98.0
0.8347,16.00,NO on Kalshi @ 4.0¢  +  YES on Polymarket @ 80.0¢,KXSTEAMPRICE-27-400,How much will new Steam Machine cost? — At least $400,98.0,4.0,0xfc613d67a16f3a9a10b63baa0f48cee855d49310b33643112e43f769d68b80a5,Will the Steam Machine cost $700 or more at release?,80.0,20.0
0.8296,16.00,NO on Kalshi @ 60.0¢  +  YES on Polymarket @ 24.0¢,KXCAHOUSEDEM-26NOV03-E48,Will Democrats win exactly 48 seats in the 2026 U.S. House of Representatives elections in California? — 48,44.0,60.0,0x401bb0b250f75ae550a95306506fd27b4d784ccd8850c2465a9bfaf3607748ee,Will the Republican Party win the CA-48 House seat?,24.0,76.0
0.8835,15.95,NO on Kalshi @ 83.0¢  +  YES on Polymarket @ 1.1¢,KX2028DRUN-28-MCUB,Who will run for the Democratic presidential nomination in 2028? — Mark Cuban,22.0,83.0,0x9d4f94f82de9d13ff1d3318639ab9000ee2533949e525343156f374fb00bd9b1,Will Mark Cuban win the 2028 Democratic presidential nomination?,1.05,98.95
0.8408,15.85,YES on Kalshi @ 16.0¢  +  NO on Polymarket @ 68.2¢,KXNFLDRAFTPICK-26-4-RBAI,Who will be picked fourth in the Pro Football Draft? — Rueben Bain Jr.,16.0,85.0,0x1b1265e7a1868cbcd42480e40a68af3cd790b35094cdd2435eca9e852757a4df,Will Rueben Bain Jr. be the third pick in the 2026 NFL draft?,31.85,68.15
0.8605,15.75,YES on Kalshi @ 6.0¢  +  NO on Polymarket @ 78.2¢,KXGDPYEAR-26-T0.1,GDP growth in 2026? — 0.0 or below,6.0,96.0,0xd8c1b0a73653b1fb4fb6e8d13d0063d25810870d7ddf83e61fffb4de4522edf1,Negative GDP growth in 2026?,21.75,78.25
0.8722,15.65,YES on Kalshi @ 2.0¢  +  NO on Polymarket @ 82.3¢,KXGOLDCARDS-26-B52.5,How many Gold Cards will Trump sell this year? — 6 to 99,2.0,99.0,0x326df6a10a6cdd74bdc1ef77906037e90b1f1d6dd1fdcbf6580aea62de094a96,Will Trump sell 1-100 Gold Cards in 2026?,17.65,82.35
0.8681,15.65,YES on Kalshi @ 2.0¢  +  NO on Polymarket @ 82.3¢,KXGOLDCARDS-26-B750.0,"How many Gold Cards will Trump sell this year? — 500 to 1,000",2.0,99.0,0x326df6a10a6cdd74bdc1ef77906037e90b1f1d6dd1fdcbf6580aea62de094a96,Will Trump sell 1-100 Gold Cards in 2026?,17.65,82.35
0.9160,15.50,YES on Kalshi @ 15.0¢  +  NO on Polymarket @ 69.5¢,KXFIELDS-26-ALOG,Who will win the Fields Medal in 2026? — Aleksandr Logunov,15.0,91.0,0xc8fd0988416e7299aaf762cf3c6c7a83e5c0ef4093e927ee48b1a85fe8062942,Will Aleksandr Logunov win the 2026 Fields Medal?,30.5,69.5
0.8851,15.50,YES on Kalshi @ 30.0¢  +  NO on Polymarket @ 54.5¢,KXEPLGAME-26MAR14CRYLEE-LEE,Crystal Palace vs Leeds United Winner? — Leeds United,30.0,72.0,0x114b53da4dd96ce8d016d138b13e81a962aaa6467b13efb410db74b7d2d45a5d,Crystal Palace FC vs. Leeds United FC: O/U 2.5,45.5,54.50000000000001
0.8837,15.50,NO on Kalshi @ 9.0¢  +  YES on Polymarket @ 75.5¢,KXLCPIMAXYOY-27-P3,Inflation surge in 2026? — At least 3%,96.0,9.0,0xcd01256212f10704b528e9c86dba7fb9e55a5eeab4a7d7051e25512bb2636b2d,Will inflation reach more than 3% in 2026?,75.5,24.5
0.8683,15.50,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 83.5¢,KXLIGUE1-26-LIL,Will Lille win the Ligue 1? — Lille,1.0,,0xc9157570205a8afb1b05c059b58369bcb443f1d6a04aeefe82dbec70987e1934,Will Lille finish in the top 4 of the Ligue 1 2025–26 standings?,16.5,83.5
0.8673,15.50,YES on Kalshi @ 29.0¢  +  NO on Polymarket @ 55.5¢,KXALBUMRELEASE-26-TIM,Will Justin Timberlake release a new album in 2026? — Justin Timberlake,29.0,77.0,0x8d16da2d9c02f19254048af42560846ceb0f0bf5da071a0a312df1c58e2b8dd9,Will Justin Bieber release an album in 2026?,44.5,55.50000000000001
0.8609,15.50,NO on Kalshi @ 63.0¢  +  YES on Polymarket @ 21.5¢,KXWBCROUND-26FINAL-DOM,Will Dominican Republic qualify for the championship game in World Baseball Classic? — Dominican Republic,49.0,63.0,0x3423f60496f083e12e770f9ae961b31637823cdfd2361cb578b2596651ba53b7,Will Dominican Republic win the 2026 World Baseball Classic?,21.5,78.5
0.8588,15.50,YES on Kalshi @ 18.0¢  +  NO on Polymarket @ 66.5¢,KXNFLDRAFTPICK-26-4-CTAT,Who will be picked fourth in the Pro Football Draft? — Carnell Tate,18.0,88.0,0x909442f9381853e32bc2425c71ff07cf4a52a44e5d43b6e2667b5ae621355ae9,Will Carnell Tate be the third pick in the 2026 NFL draft?,33.5,66.5
0.8580,15.50,NO on Kalshi @ 71.0¢  +  YES on Polymarket @ 13.5¢,KX20SONG-26DEC26-BAB,Will Lil Baby have a top 20 song this year? — Lil Baby,40.0,71.0,0xc18a8eb1be17702b6c2881d37c303f5addd5e988fdaf39bd4b5178cf4d9e001c,Will Lil Baby have a #1 song on the Billboard Hot 100 in 2026?,13.5,86.5
0.8535,15.50,YES on Kalshi @ 34.0¢  +  NO on Polymarket @ 50.5¢,KXARGPREMDIVGAME-26MAR06VELNOB-TIE,Velez Sarsfield vs Newell's Old Boys Winner? — Tie,34.0,88.0,0x897c2da554c8edd03b4b3a087d42839367bb6f41f9999021e0a3cbe8e92d7568,CA Vélez Sarsfield vs. CA Newell's Old Boys: O/U 1.5,49.5,50.5
0.8496,15.50,YES on Kalshi @ 41.0¢  +  NO on Polymarket @ 43.5¢,KXDOTA2GAME-26MAR09PARILIQUID-PARI,Will PARIVISION win the PARIVISION vs. Team Liquid Dota 2 match? — PARIVISION,41.0,60.0,0x391d3cd60fbe522451aa940aa3057177a7a6f099a82c7f9a01e2e916e5cb92a4,Dota 2: Team Liquid vs PARIVISION - Game 1 Winner,56.49999999999999,43.5
0.8447,15.50,YES on Kalshi @ 9.0¢  +  NO on Polymarket @ 75.5¢,KXECONSTATU3-26JUN-T5.0,Unemployment rate in Jun 2026? — Exactly 5.0%,9.0,,0x220f52561358dac152990b5674e447a4a2297528083ebd011138963d95daec74,Will the March 2026 unemployment rate be 4.5%?,24.5,75.5
0.8352,15.50,YES on Kalshi @ 9.0¢  +  NO on Polymarket @ 75.5¢,KXECONSTATU3-26NOV-T5.2,Unemployment rate in Nov 2026? — Exactly 5.2%,9.0,,0x220f52561358dac152990b5674e447a4a2297528083ebd011138963d95daec74,Will the March 2026 unemployment rate be 4.5%?,24.5,75.5
0.8284,15.50,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 83.5¢,KXUFCLHEAVYWEIGHTTITLE-26-JHIL,"Who will be the Light Heavyweight Title on Dec 31, 2026? — Jamahal Hill",1.0,,0x515be3fc2472c5ca713b78fe5b5ba9118c892e07f041cc809581257dcfef7891,"Will Jamahal Hill be the UFC Light Heavyweight Champion on December 31, 2026?",16.5,83.5
0.8955,15.20,YES on Kalshi @ 19.0¢  +  NO on Polymarket @ 65.8¢,KXMLBNLHAARON-26-RACU,Will Ronald Acuña Jr. win NL Hank Aaron Award? — Ronald Acuña Jr.,19.0,95.0,0x9f91225e417dedc5dacd9fa5a978925a335ce012df3bbe3fb323aeba30162d96,Will Ronald Acuña Jr. win the 2026 National League Hank Aaron Award?,34.2,65.8
0.8672,15.20,YES on Kalshi @ 3.0¢  +  NO on Polymarket @ 81.8¢,KXARCTICICEMAX-26APR01-T15.0,"Will the extent of the arctic sea ice be above 15.0 million square km between December 18, 2025 and April 01, 2026? — Above 15.0 million sq km",3.0,,0x08fd1649340d10dc0b375551a94417ed7d2f725cd35da61660d94b6278158126,Will the maximum Arctic sea ice extent this winter be between 14.8m & 15m square kilometers?,18.2,81.8
0.9501,15.15,NO on Kalshi @ 82.0¢  +  YES on Polymarket @ 2.9¢,KXPUTINZELENSKYYLOCATION-28-TUR,Will Putin and Zelenskyy meet next in Turkey? — Turkey,24.0,82.0,0x9af4aa93abfc53d756332ea0ddc4f65377bdd21ee7b979f0a5e5d4b4d3a164c4,Will Zelenskyy and Putin meet next in Turkey before 2027?,2.85,97.15
0.8356,15.10,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 83.9¢,KXUFCLHEAVYWEIGHTTITLE-26-KROU,"Who will be the Light Heavyweight Title on Dec 31, 2026? — Khalil Rountree Jr.",1.0,,0x6bb8773885be53846bfc4c823180338fe7e073cef888bd47fba4e5a7604d6bd3,"Will Khalil Rountree Jr. be the UFC Light Heavyweight Champion on December 31, 2026?",16.1,83.89999999999999
0.9727,15.05,NO on Kalshi @ 4.0¢  +  YES on Polymarket @ 81.0¢,KXTXPRIMARY-38R26-JBON,Will Jon Bonck be the Republican nominee for TX-38? — Jon Bonck,97.0,4.0,0x226fb2b3a531a7f09ce74c6459f3bc85963c781a1282c38e38a30d6047fe6fb2,Will Jon Bonck be the Republican Nominee for TX-38?,80.95,19.05
0.8217,15.05,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 84.0¢,KXNFLDRAFT1-26-CDOW,Who will be picked First in the Pro Football Draft? — Caleb Downs,1.0,,0x31e2f235fcde646ed9626b5b4d6965c0f74301fde4668f49c852c80851606740,Will Caleb Downs be the second pick in the 2026 NFL draft?,16.05,83.95
0.9783,15.00,NO on Kalshi @ 48.0¢  +  YES on Polymarket @ 37.0¢,KXCO03R-26-JHUR,Will Jeff Hurd be the Republican nominee for CO-03? — Jeff Hurd,56.0,48.0,0x6f3500bc43f816c814f6f520249a786e04097a0c4b4de901d9de9967cb0f3446,Will Jeff Hurd be the Republican nominee for CO-03?,37.0,63.0
0.9473,15.00,NO on Kalshi @ 18.0¢  +  YES on Polymarket @ 67.0¢,KXIPOSPACEX-26NOV01,"When will SpaceX IPO? — Before Nov 1, 2026",86.0,18.0,0x3dbeee81527f6d4868a6e500fca15d8905a6dda0e9b1f525145a4ad813bac98e,"Will SpaceX IPO by June 30, 2026?",67.0,33.0
0.9414,15.00,YES on Kalshi @ 14.0¢  +  NO on Polymarket @ 71.0¢,KXIPOANDURIL-26NOV01,"When will Anduril IPO? — Before Nov 1, 2026",14.0,94.0,0xb7a72d5e5e4ad1dd7664fec7b7c3031a66d149d186e9c5180351780eb1323566,Anduril IPO before 2027?,28.999999999999996,71.0
0.9334,15.00,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 84.0¢,OAIAGI-24,Will OpenAI announce the creation of AGI? — Before 2025,1.0,,0x454005ba2b2a2f3bfeb354e18d8c0cb82136009c8f39589645f9cf2af25f0d25,OpenAI announces it has achieved AGI before 2027?,16.0,84.0
0.9288,15.00,YES on Kalshi @ 28.0¢  +  NO on Polymarket @ 57.0¢,KXUPONLY-01-ANSE,Will Ansem be on UpOnly Podcast before Jan 2027? — Ansem,28.0,78.0,0xbdc36c0940e6c9a2ce8f7d0ab497149f71388c049d8d5d505a4e4e15c381bee9,Will Ansem appear on the UpOnly podcast by December 31?,43.0,56.99999999999999
0.9141,15.00,YES on Kalshi @ 3.0¢  +  NO on Polymarket @ 82.0¢,KXBRPRES-26-RZEM,Will Romeu Zema win the 2026 Brazilian presidential election? — Romeu Zema,3.0,,0x7452216a57a3bef85439820c7bb421fa38e5a5ecff8c43658de515c1df70151e,Will Romeu Zema finish in third place in the first round of the 2026 Brazilian presidential election?,18.0,82.0
0.8749,15.00,YES on Kalshi @ 19.0¢  +  NO on Polymarket @ 66.0¢,KXWCROUND-26QUAR-SVK,Will Slovakia qualify for FIFA World Cup Quarterfinals? — Slovakia,19.0,,0x939bffc79d51cc380bd8507a6de7fcc528a4c13c923762fb4115c949045c7ccd,Will Slovakia qualify for the 2026 FIFA World Cup?,34.0,66.0
0.8741,15.00,NO on Kalshi @ 74.0¢  +  YES on Polymarket @ 11.0¢,KXLEADERSOUT-27JAN01-PSANPM,"Will Pedro Sánchez leave Prime Minister of Spain before Jan 1, 2027? — Pedro Sánchez",27.0,74.0,0x56f429da08529abec24c531b7accf689d84e68096c4983d375ff37f316f46dae,"Pedro Sánchez out as PM of Spain by June 30, 2026?",11.0,89.0
0.8735,15.00,NO on Kalshi @ 63.0¢  +  YES on Polymarket @ 22.0¢,KXMEDIARELEASEICEMAN-26-APR01,"Will Drake's ""Iceman Episode 4"" be released Worldwide before Apr 1, 2026? — Before Apr 1, 2026",43.0,63.0,0xf66ffc552a145bb25b7745b513d3f11a43646ae22868338b36ba6eb6c7909eae,"Will Drake officially release Iceman by March 31, 2026?",22.0,78.0
0.8715,15.00,YES on Kalshi @ 33.0¢  +  NO on Polymarket @ 52.0¢,KXLALIGA1H-26MAR14OVIVCF-OVI,Oviedo vs Valencia: First Half Winner? — Oviedo,33.0,82.0,0xa5b152865e8865ed7519220fab103c2b1ed70f7657b7f3c27204b5ea2c38f7ef,Real Oviedo vs. Valencia CF: Both Teams to Score,48.0,52.0
0.8674,15.00,YES on Kalshi @ 34.0¢  +  NO on Polymarket @ 51.0¢,KXBTCD-26MAR0906-T67999.99,"Bitcoin price  on Mar 9, 2026? — $68,000 or above",34.0,67.0,0x86010dc66556e7b1cd0eb6d82c20f052d3ba3ba6ccdc8864c605268925cbda4f,"Will the price of Bitcoin be above $68,000 on March 9?",49.0,51.0
0.8650,15.00,NO on Kalshi @ 7.0¢  +  YES on Polymarket @ 78.0¢,KXWCGROUPQUAL-26J-ARG,Will Argentina qualify from World Cup Group J? — Argentina,96.0,7.0,0x174018cba2df7afe76f434e8ca93e55c76f2eb13015a5caf941ce6d270ba6264,Will Argentina win Group J in the 2026 FIFA World Cup?,78.0,22.0
0.8633,15.00,NO on Kalshi @ 45.0¢  +  YES on Polymarket @ 40.0¢,KXAHLGAME-26MAR112000ROCMIL-MIL,Rockford Icehogs vs Milwaukee Admirals Winner? — Milwaukee Admirals,65.0,45.0,0x78eeef0d0a3c6afba8f49e33fc67d39c606d889d7c000e6d4cf3ab61b2d7dc8a,AHL: Rockford IceHogs vs. Milwaukee Admirals,40.0,60.0
0.8455,15.00,YES on Kalshi @ 2.0¢  +  NO on Polymarket @ 83.0¢,KXLEADERUCLGOALS-26-VJUN,Will Vinicius Junior lead UEFA Champions League in goals scored for the 2025-26 season (including league phase and knockout rounds)? — Vinicius Junior,2.0,,0x3c470aeef9db9db71c8b8a1dd88d00d2e5fd56e63a62146ad66745f70499524e,Will Vinícius Júnior record the most assists in the 2025-26 UEFA Champions League?,17.0,83.0
0.8429,15.00,NO on Kalshi @ 64.0¢  +  YES on Polymarket @ 21.0¢,KXMARMADROUND-26T2-DUKE,Will Duke qualify for the Men's March Madness Championship Game? — Duke,41.0,64.0,0xe285bf8454fc9cbe7e8cdedefb00009b475c2729a60811d76a5a9d716b5b8bd7,Will Duke win the 2026 NCAA Tournament?,21.0,79.0
0.8429,15.00,YES on Kalshi @ 77.0¢  +  NO on Polymarket @ 8.0¢,KXTOPMONTHLY-26AUG-BRU,Artist with the most monthly Spotify listeners at the end of Aug 2026? — Bruno Mars,77.0,47.0,0x84074f56c9ff302f8f9d8f1ee28cad9b22d9d5b32f012542da97a8cae3760112,Will Bruno Mars have the greatest number of monthly Spotify listeners this month?,92.0,8.0
0.8321,15.00,NO on Kalshi @ 81.0¢  +  YES on Polymarket @ 4.0¢,KXTRUMPADMINLEAVE-26DEC31-LMCM,Will Linda McMahon leaves Secretary of Education in before 2027? — Linda McMahon,21.0,81.0,0xd6b10b5d870353af3b70aa7a5f08bcebde4b37da93b8bbb0899fdbfa63497024,Will Linda McMahon be the next to leave the Trump Cabinet before 2027?,4.0,96.0
0.8315,15.00,YES on Kalshi @ 22.0¢  +  NO on Polymarket @ 63.0¢,KXWCROUND-26RO16-POL,Will Poland qualify for FIFA World Cup Round of 16? — Poland,22.0,98.0,0xbd9068da0f92022747bdad7a7d522c2f8bec81f0eb61c233eb94b301b3b4c62b,Will Poland qualify for the 2026 FIFA World Cup?,37.0,63.0
0.8293,15.00,NO on Kalshi @ 78.0¢  +  YES on Polymarket @ 7.0¢,KXALBUMRELEASE-26-DOJ,Will Doja Cat release a new album in 2026? — Doja Cat,28.0,78.0,0xe45c05ece77ebe05f9ad325001ac226cb9c862b077030b65286891bef5b4859c,Will Doja Cat have a #1 song on the Billboard Hot 100 in 2026?,7.000000000000001,93.0
0.8285,15.00,YES on Kalshi @ 1.0¢  +  NO on Polymarket @ 84.0¢,KXFACUP-26-WOL,Will Wolverhampton win the FA Cup? — Wolverhampton,1.0,,0x4e9503f9206b70496c06f6b447b0fd22468bd6dc45edf4f08d045629a47dc176,Will Wolverhampton Wanderers FC win on 2026-03-16?,16.0,84.0
0.8633,14.95,NO on Kalshi @ 83.0¢  +  YES on Polymarket @ 2.1¢,KX2028DRUN-28-JSTE,Who will run for the Democratic presidential nomination in 2028? — Jon Stewart,22.0,83.0,0xfee07be730188c94cd3644ed6f107fa3ea2dfab9989ce8d39aeeae064766abe3,Will Jon Stewart win the 2028 Democratic presidential nomination?,2.0500000000000003,97.95
0.8826,14.90,NO on Kalshi @ 80.0¢  +  YES on Polymarket @ 5.1¢,TESLAOPTIMUS-26DEC31,Tesla Optimus on sale before 2027? — Before 2027,21.0,80.0,0xd8b2bbe35cb40ac0675e7b1d31807ac27efda821046bf371f13463a400e08f64,"Will Tesla release Optimus by June 30, 2026?",5.1,94.89999999999999
0.8498,14.65,YES on Kalshi @ 3.0¢  +  NO on Polymarket @ 82.3¢,KXGOLDCARDS-26-B3.0,How many Gold Cards will Trump sell this year? — 1 to 5,3.0,99.0,0x326df6a10a6cdd74bdc1ef77906037e90b1f1d6dd1fdcbf6580aea62de094a96,Will Trump sell 1-100 Gold Cards in 2026?,17.65,82.35
0.8306,14.65,YES on Kalshi @ 19.0¢  +  NO on Polymarket @ 66.3¢,KXNFLDRAFTPICK-26-3-JLOV,Who will be picked third in the Pro Football Draft? — Jeremiyah Love,19.0,84.0,0x61d1b2fe0eb1b21b502e7a65e443de0b65bebf5f4ff646dbf779d0315851e943,Will Jeremiyah Love be the third pick in the 2026 NFL draft?,33.650000000000006,66.35
0.8382,14.55,YES on Kalshi @ 2.0¢  +  NO on Polymarket @ 83.5¢,KXNCAAF-27-FLA,Will Florida win the College Football Playoff National Championship? — Florida,2.0,99.0,0x31b5352009064b57797bc107293dde6772386152e719d9d616870962364af790,Will Florida win the 2026 NCAA Tournament?,16.55,83.45
0.9513,14.50,YES on Kalshi @ 9.0¢  +  NO on Polymarket @ 76.5¢,KXVISITVENEZUELA-26MAY01-PHEGN,"Will Pete Hegseth visit Venezuela before May 1, 2026? — Pete Hegseth",9.0,95.0,0x382c450eaffa44aebaee477849736a90fdb8b847b82060efa09567af87736341,"Will Pete Hegseth visit Venezuela by March 31, 2026?",23.5,76.5
0.9468,14.50,YES on Kalshi @ 35.0¢  +  NO on Polymarket @ 50.5¢,HOUSEFL23-26-R,Will Republican win the House race for FL-23? — Republican party,35.0,70.0,0x75506d5cbebe1b956899a504b586c0b38a7b1f6c959645667dfcbfa132ade033,Will the Republican Party win the FL-23 House seat?,49.5,50.5
0.9436,14.50,NO on Kalshi @ 49.0¢  +  YES on Polymarket @ 36.5¢,KXIPOOPENAI-27JAN01,"When will OpenAI IPO? — Before Jan 1, 2027",55.0,49.0,0x7844ad013088564a11d5d4d3b1766c57ad936a55247f0ae1efe28180d7285af3,OpenAI IPO before 2027?,36.5,63.5
0.9406,14.50,NO on Kalshi @ 13.0¢  +  YES on Polymarket @ 72.5¢,KXHOUSEUT02-26-R,Will Republican win the House race for UT-02? — Republican party,88.0,13.0,0xc706bf8c7164ce0fb7850d52e8fe6c20eefb774ec674128bd0a2a492af531e14,Will the Republican Party win the UT-02 House seat?,72.5,27.500000000000004
0.9378,14.50,YES on Kalshi @ 54.0¢  +  NO on Polymarket @ 31.5¢,KXCAGOVPRIMARY1ST-26JUN02-1ST-ESWA,Will Eric Swalwell finish 1st in the 2026 California Governor primary election? — Eric Swalwell,54.0,50.0,0x43dcd48e7e7f231c4aea4840b866ea661f22fb9b95ced8b1875f9a0a6f1d177e,Will Eric Swalwell advance from the 2026 California Governor primary election?,68.5,31.5
0.9352,14.50,YES on Kalshi @ 33.0¢  +  NO on Polymarket @ 52.5¢,KXMARMAD1SEED-26-CONN,Will UConn be a 2026 Men's March Madness 1 seed? — UConn,33.0,72.0,0x730c3f45428a3539503b858e82ab9a5aa253d8e2b6c7cfcae9e127772326d44f,Will UConn be a number 1 seed in the 2026 NCAA Men’s Basketball March Madness Tournament?,47.5,52.5
0.9073,14.50,YES on Kalshi @ 27.0¢  +  NO on Polymarket @ 58.5¢,KXFIELDS-26-SRAS,Who will win the Fields Medal in 2026? — Sam Raskin,27.0,80.0,0x7014fc8058f02a7acc7cb0051a24d75bdbcf08db04392e119ceacf3e791c9e43,Will Sam Raskin win the 2026 Fields Medal?,41.5,58.5
0.9058,14.50,YES on Kalshi @ 36.0¢  +  NO on Polymarket @ 49.5¢,KXNCAAMBAE-26-UVM,Will Vermont be the America East tournament champions? — Vermont,36.0,67.0,0xf2987cd33344ad210aecd30c4cedd5e0a8d912e8e2b921f322ecdffbb3f42883,Will Vermont win the 2026 America East conference championship?,50.5,49.5
0.8990,14.50,YES on Kalshi @ 61.0¢  +  NO on Polymarket @ 24.5¢,KXNEWTAYLOR-TS-27,Will Taylor Swift (Taylor's Version) be announced this year? — In 2027,61.0,46.0,0x39735fe1c56e0ce30bddd9622ff58d55454a1413814dedd5a87901b7fdd59e1e,Will Taylor Swift release a new song in 2026?,75.5,24.5
0.8985,14.50,YES on Kalshi @ 2.0¢  +  NO on Polymarket @ 83.5¢,KXUE-MEX26FEB-2.9,Mexico unemployment rate in Feb 2026? — Above 2.9%,2.0,,0x5204329d372e424d4b183dbad38df4a0f78d36a7dd613e5d8ef97b147443c0f9,Will Mexico’s February unemployment rate be 2.6%?,16.5,83.5
0.8909,14.50,NO on Kalshi @ 78.0¢  +  YES on Polymarket @ 7.5¢,KXHIGHMIA-26MAR09-B86.5,"Will the **high temp in Miami** be 86-87° on Mar 9, 2026? — 86° to 87°",23.0,78.0,0x34f456f5b3478aba5c82555e5010de2fc19925b239649a19fedfe33d7b9032b6,Will the highest temperature in Miami be between 86-87°F on March 9?,7.5,92.5
0.8881,14.50,YES on Kalshi @ 10.0¢  +  NO on Polymarket @ 75.5¢,KXECONSTATU3-26MAY-T4.8,Unemployment rate in May 2026? — Exactly 4.8%,10.0,,0x220f52561358dac152990b5674e447a4a2297528083ebd011138963d95daec74,Will the March 2026 unemployment rate be 4.5%?,24.5,75.5
